gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3410925536	ba9984d8-d982-4fe6-b81c-a7585790034a	69203849-bff7-43a8-bd84-62b1d4aab290	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae	Dianthidium	Dianthidium texanum		SPECIES	Dianthidium texanum (Cresson, 1878)	Dianthidium texanum		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1993-06-03T00:00:00	3	6	1993	1337561	1337561	PRESERVED_SPECIMEN	UTIC	Entomology Collection	285451		Neff, J.L.	1993-01-01T00:00:00	CC0_1_0		C.R. Nelson			2021-11-23T22:06:22.409Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3410925534	ba9984d8-d982-4fe6-b81c-a7585790034a	7587e395-1ec5-4f66-ac48-281e23bcd75e	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae	Dianthidium	Dianthidium texanum		SPECIES	Dianthidium texanum (Cresson, 1878)	Dianthidium texanum		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1993-05-15T00:00:00	15	5	1993	1337561	1337561	PRESERVED_SPECIMEN	UTIC	Entomology Collection	285450		Neff, J.L.	1993-01-01T00:00:00	CC0_1_0		C.R. Nelson			2021-11-23T22:06:22.409Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3410925525	ba9984d8-d982-4fe6-b81c-a7585790034a	c77fc066-3242-4bfd-82da-6a7cc364031f	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Pachycondyla	Pachycondyla harpax		SPECIES	Pachycondyla harpax (Fabricius, 1804)	Pachycondyla harpax		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1996-02-18T00:00:00	18	2	1996	1319944	1319944	PRESERVED_SPECIMEN	UTIC	Entomology Collection	281213		Wild, Alex	2021-11-17T00:00:00	CC0_1_0		A.W. Hook			2021-11-23T22:06:22.289Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3410925519	ba9984d8-d982-4fe6-b81c-a7585790034a	53c1d8ca-fa72-4df2-aed5-4b6e4580722c	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Hadrokolos	Hadrokolos texanus		SPECIES	Hadrokolos texanus (Bromley, 1934)	Hadrokolos texanus		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1990-07-29T00:00:00	29	7	1990	1663200	1663200	PRESERVED_SPECIMEN	UTIC	Entomology Collection	285394		Nelson, C.R.	1991-01-01T00:00:00	CC0_1_0		A.W. Hook			2021-11-23T22:06:22.282Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3410925495	ba9984d8-d982-4fe6-b81c-a7585790034a	c5d64e64-48d9-4480-bd9e-3ad13ba0a2c6	Animalia	Arthropoda	Insecta	Hymenoptera	Megachilidae	Anthidiellum	Anthidiellum notatum		SPECIES	Anthidiellum gilense (Cockerell, 1897)	Anthidiellum gilense		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.284	-97.78							1995-09-24T00:00:00	24	9	1995	1338903	1338896	PRESERVED_SPECIMEN	UTIC	Entomology Collection	263201		Neff, J.L.	2004-01-01T00:00:00	CC0_1_0					2021-11-23T22:06:21.968Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3410925468	ba9984d8-d982-4fe6-b81c-a7585790034a	e39974b2-bc40-493e-88ae-29aaf3a05f75	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus pensylvanicus		SPECIES	Bombus pensylvanicus (De Geer, 1773)	Bombus pensylvanicus		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1976-06-03T00:00:00	3	6	1976	1340416	1340416	PRESERVED_SPECIMEN	UTIC	Entomology Collection	285375		Neff, J.L.	1980-01-01T00:00:00	CC0_1_0		Tim Friedlander			2021-11-23T22:06:21.703Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3410925445	ba9984d8-d982-4fe6-b81c-a7585790034a	b1a41c48-84b9-4e0d-afa2-2c5e33ace99c	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Taracticus	Taracticus dimidiatus		SPECIES	Taracticus dimidiatus (Macquart, 1847)	Taracticus dimidiatus		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1986-03-16T00:00:00	16	3	1986	5090032	5090032	PRESERVED_SPECIMEN	UTIC	Entomology Collection	285391		Nelson, C.R.	1991-01-01T00:00:00	CC0_1_0		A.W. Hook			2021-11-23T22:06:21.460Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3410925419	ba9984d8-d982-4fe6-b81c-a7585790034a	92c8938e-20d1-4899-8ae8-532d31796948	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Hadrokolos	Hadrokolos texanus		SPECIES	Hadrokolos texanus (Bromley, 1934)	Hadrokolos texanus		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1990-07-29T00:00:00	29	7	1990	1663200	1663200	PRESERVED_SPECIMEN	UTIC	Entomology Collection	285393		Nelson, C.R.	1991-01-01T00:00:00	CC0_1_0		A.W. Hook			2021-11-23T22:06:21.209Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3410925372	ba9984d8-d982-4fe6-b81c-a7585790034a	07151c87-0f96-4919-9c29-69c96d78ad78	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Taracticus	Taracticus dimidiatus		SPECIES	Taracticus dimidiatus (Macquart, 1847)	Taracticus dimidiatus		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1989-03-27T00:00:00	27	3	1989	5090032	5090032	PRESERVED_SPECIMEN	UTIC	Entomology Collection	285392		Nelson, C.R.	1991-01-01T00:00:00	CC0_1_0		A.W. Hook			2021-11-23T22:06:20.559Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3410925347	ba9984d8-d982-4fe6-b81c-a7585790034a	800cfd22-9d75-404a-944a-cc77af6c766e	Animalia	Arthropoda	Insecta	Hymenoptera	Formicidae	Pachycondyla	Pachycondyla harpax		SPECIES	Pachycondyla harpax (Fabricius, 1804)	Pachycondyla harpax		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1990-01-16T00:00:00	16	1	1990	1319944	1319944	PRESERVED_SPECIMEN	UTIC	Entomology Collection	281214		Wild, Alex	2021-11-17T00:00:00	CC0_1_0		C.R. Nelson			2021-11-23T22:06:20.276Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3410925301	ba9984d8-d982-4fe6-b81c-a7585790034a	230c967c-5c51-418b-a6b6-6a6b77796db0	Animalia	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Itoplectis	Itoplectis conquisitor		SPECIES	Itoplectis conquisitor (Say, 1835)	Itoplectis conquisitor		US	Brackenridge Field Lab - behind lab buildings	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.283786	-97.77869							2019-10-23T00:00:00	23	10	2019	1277109	1277109	PRESERVED_SPECIMEN	UTIC	Entomology Collection	285483		Wild, Alex	2021-11-17T00:00:00	CC0_1_0		Claire Long			2021-11-23T22:06:19.569Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3406877381	ba9984d8-d982-4fe6-b81c-a7585790034a	654396ae-dbd0-4f0e-869b-2a218d3d1fc3	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Nemotarsus	Nemotarsus elegans		SPECIES	Nemotarsus elegans LeConte, 1853	Nemotarsus elegans		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1990-06-05T00:00:00	5	6	1990	1036876	1036876	PRESERVED_SPECIMEN	UTIC	Entomology Collection	281112		Quinn, M.A.	2015-01-01T00:00:00	CC0_1_0		Marilyn Kish			2021-11-23T22:06:22.027Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3406877343	ba9984d8-d982-4fe6-b81c-a7585790034a	af679b87-49f7-48c7-9eba-79502468c778	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Galerita	Galerita bicolor		SPECIES	Galerita bicolor (Drury, 1773)	Galerita bicolor		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1977-07-23T00:00:00	23	7	1977	4989280	4989280	PRESERVED_SPECIMEN	UTIC	Entomology Collection	281114		Nelson, C.R.	1994-01-01T00:00:00	CC0_1_0		Tim Friedlander			2021-11-23T22:06:21.142Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080545	ba9984d8-d982-4fe6-b81c-a7585790034a	a2ac4d05-4d62-4ce9-8f8f-7c85c600dea3	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma dorsisignatana		SPECIES	Eucosma dorsisignatana Clemens, 1860	Eucosma dorsisignatana		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1992-10-31T00:00:00	31	10	1992	5103840	5103840	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280993		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:22.664Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080544	ba9984d8-d982-4fe6-b81c-a7585790034a	3b482280-8903-437d-a8e4-ee3cc41db0e1	Animalia	Arthropoda	Insecta	Lepidoptera	Thyrididae	Meskea	Meskea dyspteraria		SPECIES	Meskea dyspteraria Grote, 1877	Meskea dyspteraria		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1998-05-13T00:00:00	13	5	1998	1993643	1993643	PRESERVED_SPECIMEN	UTIC	Entomology Collection	281053		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:22.655Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080543	ba9984d8-d982-4fe6-b81c-a7585790034a	7a87521a-53d3-404e-baf1-ea437ba16ad5	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma consobrinana		SPECIES	Eucosma consobrinana Heinrich, 1923	Eucosma consobrinana		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1998-04-15T00:00:00	15	4	1998	5103259	5103259	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280978		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:22.621Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080541	ba9984d8-d982-4fe6-b81c-a7585790034a	aa7251aa-a497-47a8-b0d6-593cb40165e5	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma matutina		SPECIES	Eucosma matutina Grote, 1893	Eucosma matutina		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1977-05-12T00:00:00	12	5	1977	5103979	5103979	PRESERVED_SPECIMEN	UTIC	Entomology Collection	281005		Knudson, Ed		CC0_1_0		Tim Friedlander			2021-11-23T22:06:22.593Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080539	ba9984d8-d982-4fe6-b81c-a7585790034a	91b40b36-2137-44a5-a8c7-f0cc2378d2c8	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae	Erythroneura	Erythroneura calycula		SPECIES	Erythroneura calycula McAtee, 1920	Erythroneura calycula		US	Brackenridge Field Lab, Pollinator Garden	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.2848	-97.7782							2021-11-02T00:00:00	2	11	2021	2027152	2027152	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280936		Wild, Alex	2021-11-03T00:00:00	CC0_1_0		Alex Wild			2021-11-23T22:06:22.561Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080538	ba9984d8-d982-4fe6-b81c-a7585790034a	1837fc8c-8829-48e7-a8ef-450ef9b0b9c4	Animalia	Arthropoda	Insecta	Lepidoptera	Thyrididae	Meskea	Meskea dyspteraria		SPECIES	Meskea dyspteraria Grote, 1877	Meskea dyspteraria		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1997-05-06T00:00:00	6	5	1997	1993643	1993643	PRESERVED_SPECIMEN	UTIC	Entomology Collection	281055		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:22.561Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080536	ba9984d8-d982-4fe6-b81c-a7585790034a	43550c6c-9ef7-4faa-94ca-f64de5ab409a	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae	Balclutha	Balclutha neglecta		SPECIES	Balclutha neglecta (DeLong & Davidson, 1933)	Balclutha neglecta		US	Brackenridge Field Lab, Pollinator Garden	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.2848	-97.7782							2021-11-02T00:00:00	2	11	2021	2044110	2044110	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280913		Wild, Alex	2021-11-03T00:00:00	CC0_1_0		Alex Wild			2021-11-23T22:06:22.550Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080534	ba9984d8-d982-4fe6-b81c-a7585790034a	b9f39538-1589-4a25-b8f0-a249f8f8b3ec	Animalia	Arthropoda	Insecta	Hymenoptera	Andrenidae				FAMILY	Andrenidae	Andrenidae		US	Brackenridge Field Lab, Pollinator Garden	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.2848	-97.7782							2021-11-02T00:00:00	2	11	2021	7901		PRESERVED_SPECIMEN	UTIC	Entomology Collection	280920		Wild, Alex	2021-11-03T00:00:00	CC0_1_0		Alex Wild			2021-11-23T22:06:22.541Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080530	ba9984d8-d982-4fe6-b81c-a7585790034a	ef282300-5750-4887-8e4c-ff2476da28a9	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma matutina		SPECIES	Eucosma matutina Grote, 1893	Eucosma matutina		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1977-05-12T00:00:00	12	5	1977	5103979	5103979	PRESERVED_SPECIMEN	UTIC	Entomology Collection	281003		Knudson, Ed		CC0_1_0		Tim Friedlander			2021-11-23T22:06:22.496Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080526	ba9984d8-d982-4fe6-b81c-a7585790034a	6a432360-8dd2-44b8-a2de-64aafe1a79b8	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma consobrinana		SPECIES	Eucosma consobrinana Heinrich, 1923	Eucosma consobrinana		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1998-04-17T00:00:00	17	4	1998	5103259	5103259	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280974		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:22.452Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080521	ba9984d8-d982-4fe6-b81c-a7585790034a	f41ae210-9b94-4d73-9db7-37fa20b93668	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma consobrinana		SPECIES	Eucosma consobrinana Heinrich, 1923	Eucosma consobrinana		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1996-09-17T00:00:00	17	9	1996	5103259	5103259	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280973		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:22.409Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080520	ba9984d8-d982-4fe6-b81c-a7585790034a	1511520c-673a-4e9d-8d6c-619b533cfeda	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma matutina		SPECIES	Eucosma matutina Grote, 1893	Eucosma matutina		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1977-06-04T00:00:00	4	6	1977	5103979	5103979	PRESERVED_SPECIMEN	UTIC	Entomology Collection	281007		Knudson, Ed		CC0_1_0		Tim Friedlander			2021-11-23T22:06:22.390Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080519	ba9984d8-d982-4fe6-b81c-a7585790034a	c4c361d8-4ba8-4d73-b602-7018a5c48a2e	Animalia	Arthropoda	Insecta	Hemiptera	Anthocoridae	Orius	Orius tristicolor		SPECIES	Orius tristicolor (White, 1879)	Orius tristicolor		US	Brackenridge Field Lab, Pollinator Garden	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.2848	-97.7782							2021-11-02T00:00:00	2	11	2021	2020889	2020889	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280916		Wild, Alex	2021-11-03T00:00:00	CC0_1_0		Alex Wild			2021-11-23T22:06:22.366Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080505	ba9984d8-d982-4fe6-b81c-a7585790034a	7aecf81f-28dd-4d51-8898-19ba0c8fcd74	Animalia	Arthropoda	Insecta	Lepidoptera	Pterophoridae	Sphenarches	Sphenarches anisodactylus		SPECIES	Sphenarches anisodactylus (Walker, 1864)	Sphenarches anisodactylus		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						2002-05-01T00:00:00	1	5	2002	1859932	1859932	PRESERVED_SPECIMEN	UTIC	Entomology Collection	281064		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:22.196Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080503	ba9984d8-d982-4fe6-b81c-a7585790034a	4a41a865-c98b-4ab1-9679-5143e592d244	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma consobrinana		SPECIES	Eucosma consobrinana Heinrich, 1923	Eucosma consobrinana		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1992-09-24T00:00:00	24	9	1992	5103259	5103259	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280969		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:22.190Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080495	ba9984d8-d982-4fe6-b81c-a7585790034a	c72b0a0d-baed-4572-b299-f8aced98faf5	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Eucosma	Eucosma consobrinana		SPECIES	Eucosma consobrinana Heinrich, 1923	Eucosma consobrinana		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1992-10-15T00:00:00	15	10	1992	5103259	5103259	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280968		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:22.062Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080487	ba9984d8-d982-4fe6-b81c-a7585790034a	5607bb9d-72fe-4379-aa35-a1d178fefaa9	Animalia	Arthropoda	Insecta	Hymenoptera	Pteromalidae				FAMILY	Pteromalidae	Pteromalidae		US	Brackenridge Field Lab, Pollinator Garden	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.2848	-97.7782							2021-11-02T00:00:00	2	11	2021	9447		PRESERVED_SPECIMEN	UTIC	Entomology Collection	280922		Wild, Alex	2021-11-03T00:00:00	CC0_1_0		Alex Wild			2021-11-23T22:06:22.029Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080485	ba9984d8-d982-4fe6-b81c-a7585790034a	85589554-5a93-4d78-a4df-aa0356dc75f1	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Paradiarsia	Agnorisma badinodis		SPECIES	Agnorisma badinodis Grote, 1874	Agnorisma badinodis		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						1998-11-18T00:00:00	18	11	1998	1768199	1768199	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280966		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:22.002Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080481	ba9984d8-d982-4fe6-b81c-a7585790034a	1e29839c-adb2-4bd9-b13f-bcb98af6e269	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Peridroma	Peridroma saucia		SPECIES	Peridroma saucia (Hübner, 1808)	Peridroma saucia		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						2001-05-03T00:00:00	3	5	2001	1792996	1792996	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280964		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:21.953Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080473	ba9984d8-d982-4fe6-b81c-a7585790034a	e90fbdd8-3325-4e46-9c40-ceb6644aa968	Animalia	Arthropoda	Insecta	Hemiptera	Cicadellidae	Balclutha	Balclutha neglecta		SPECIES	Balclutha neglecta (DeLong & Davidson, 1933)	Balclutha neglecta		US	Brackenridge Field Lab, Pollinator Garden	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.2848	-97.7782							2021-11-02T00:00:00	2	11	2021	2044110	2044110	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280914		Wild, Alex	2021-11-03T00:00:00	CC0_1_0		Alex Wild			2021-11-23T22:06:21.897Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080471	ba9984d8-d982-4fe6-b81c-a7585790034a	fcb8fb22-112e-410d-9cee-69a073233f69	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Gibbobruchus	Gibbobruchus mimus		SPECIES	Gibbobruchus mimus (Say, 1831)	Gibbobruchus mimus		US	Brackenridge Field Lab, Pollinator Garden	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.2848	-97.7782							2021-11-02T00:00:00	2	11	2021	1048564	1048564	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280921		Wild, Alex	2021-11-03T00:00:00	CC0_1_0		Alex Wild			2021-11-23T22:06:21.850Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
3400080470	ba9984d8-d982-4fe6-b81c-a7585790034a	1d1a2470-78d7-46fc-ada3-370139883d21	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Peridroma	Peridroma saucia		SPECIES	Peridroma saucia (Hübner, 1808)	Peridroma saucia		US	Brackenridge Field Lab General	Texas	PRESENT		3c6ad080-bdbe-11da-ac59-b8a03c50a862	30.286326	-97.781675	200.0						2001-05-23T00:00:00	23	5	2001	1792996	1792996	PRESERVED_SPECIMEN	UTIC	Entomology Collection	280963		Knudson, Ed		CC0_1_0		J Gillaspy			2021-11-23T22:06:21.847Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
